14:10:37:2,3.91,0.44,-0.49
14:10:37:2,3.90,0.43,-0.50
14:10:37:2,3.92,0.44,-0.51
14:10:37:18,3.92,0.45,-0.53
14:10:37:34,3.90,0.43,-0.52
14:10:37:163,3.91,0.49,-0.53
14:10:37:163,3.89,0.42,-0.48
14:10:37:226,3.88,0.43,-0.52
14:10:37:288,3.90,0.44,-0.53
14:10:37:320,3.90,0.42,-0.45
14:10:37:340,3.91,0.40,-0.56
14:10:37:368,3.92,0.42,-0.49
14:10:37:373,3.91,0.42,-0.50
14:10:37:402,3.92,0.42,-0.50
14:10:37:476,3.90,0.42,-0.51
14:10:37:476,3.91,0.44,-0.50
14:10:37:497,3.91,0.44,-0.50
14:10:37:502,3.89,0.44,-0.49
14:10:37:572,3.91,0.47,-0.51
14:10:37:608,3.90,0.46,-0.51
14:10:37:699,3.91,0.44,-0.49
14:10:37:714,3.92,0.43,-0.50
14:10:37:769,3.91,0.45,-0.49
14:10:37:807,3.90,0.45,-0.49
14:10:37:848,3.91,0.45,-0.54
14:10:37:877,3.92,0.44,-0.48
14:10:37:884,3.92,0.47,-0.48
14:10:37:903,3.93,0.44,-0.49
14:10:37:933,3.93,0.46,-0.52
14:10:37:943,3.89,0.44,-0.49
14:10:37:957,3.90,0.45,-0.48
14:10:37:967,3.91,0.45,-0.47
14:10:38:24,3.92,0.45,-0.48
14:10:38:38,3.92,0.43,-0.46
14:10:38:38,3.90,0.44,-0.50
14:10:38:38,3.90,0.45,-0.50
14:10:38:50,3.93,0.43,-0.47
14:10:38:50,3.91,0.44,-0.48
14:10:38:58,3.90,0.44,-0.47
14:10:38:90,3.91,0.43,-0.48
14:10:38:90,3.91,0.43,-0.47
14:10:38:98,3.91,0.43,-0.47
14:10:38:117,3.90,0.46,-0.44
14:10:38:130,3.92,0.43,-0.47
14:10:38:170,3.91,0.45,-0.48
14:10:38:209,3.93,0.42,-0.47
14:10:38:227,3.91,0.41,-0.46
14:10:38:232,3.92,0.44,-0.44
14:10:38:237,3.91,0.52,-0.48
14:10:38:293,3.94,0.58,-0.49
14:10:38:298,3.92,0.36,-0.44
14:10:38:308,3.95,0.43,-0.44
14:10:38:320,3.99,0.53,-0.46
14:10:38:320,3.89,0.50,-0.40
14:10:38:372,3.91,0.47,-0.36
14:10:38:377,3.86,0.52,-0.33
14:10:38:398,3.98,0.26,-0.42
14:10:38:427,3.94,0.29,-0.36
14:10:38:444,3.94,0.32,-0.41
14:10:38:448,3.95,0.40,-0.36
14:10:38:469,3.91,0.41,-0.34
14:10:38:477,3.93,0.37,-0.39
14:10:38:477,3.95,0.35,-0.42
14:10:38:489,3.92,0.40,-0.42
14:10:38:599,3.97,0.43,-0.40
14:10:38:622,3.91,0.44,-0.43
14:10:38:627,3.97,0.38,-0.43
14:10:38:658,3.91,0.46,-0.37
14:10:38:689,4.06,0.36,-0.45
14:10:38:708,4.04,0.29,-0.41
14:10:38:738,3.96,0.39,-0.43
14:10:38:757,3.94,0.20,-0.36
14:10:38:757,4.11,0.44,-0.34
14:10:38:788,3.96,0.22,-0.47
14:10:38:798,3.92,0.18,-0.35
14:10:38:827,3.88,0.35,-0.40
14:10:38:867,3.84,0.46,-0.34
14:10:38:918,3.83,0.33,-0.44
14:10:38:957,3.89,0.43,-0.57
14:10:38:977,3.94,0.09,-0.55
14:10:38:988,4.10,0.30,-0.60
14:10:38:999,3.99,0.22,-0.61
14:10:39:18,4.03,0.13,-0.62
14:10:39:24,3.97,0.15,-0.57
14:10:39:28,3.96,0.20,-0.63
14:10:39:98,3.92,0.19,-0.64
14:10:39:117,3.91,0.29,-0.56
14:10:39:138,3.88,0.32,-0.57
14:10:39:199,3.96,0.28,-0.56
14:10:39:210,3.94,0.13,-0.60
14:10:39:278,3.94,0.24,-0.57
14:10:39:278,3.96,0.36,-0.53
14:10:39:288,3.93,0.48,-0.60
14:10:39:357,4.02,0.20,-0.66
14:10:39:362,3.93,0.15,-0.50
14:10:39:377,3.72,0.17,-0.69
14:10:39:387,4.17,0.06,-0.58
14:10:39:387,4.02,-0.05,-0.32
14:10:39:400,5.19,-0.38,-0.90
14:10:39:487,4.67,-0.53,-0.78
14:10:39:518,4.68,0.10,-0.94
14:10:39:529,5.37,-0.12,-0.10
14:10:39:537,5.92,0.46,0.65
14:10:39:567,4.96,0.83,0.21
14:10:39:577,7.04,1.30,-0.99
14:10:39:629,6.39,1.52,-1.45
14:10:39:713,6.42,1.75,-1.68
14:10:39:737,6.38,0.60,-2.47
14:10:39:750,2.98,3.12,-2.71
14:10:39:778,-0.08,4.18,-0.86
14:10:39:828,0.42,4.34,0.16
14:10:39:828,0.81,3.83,0.24
14:10:39:839,1.54,2.12,-0.18
14:10:39:859,3.13,1.29,-0.69
14:10:39:867,4.29,0.07,-0.52
14:10:39:873,5.37,-0.48,-0.11
14:10:39:883,6.21,-0.36,0.07
14:10:39:887,6.42,-0.02,0.00
14:10:39:909,6.44,-0.39,0.24
14:10:39:909,7.13,-1.69,0.04
14:10:39:923,6.77,-3.30,-0.55
14:10:39:949,6.22,-4.85,-0.78
14:10:39:965,4.81,-5.39,-0.33
14:10:39:998,5.05,-5.50,-0.18
14:10:40:17,4.90,-5.31,-0.92
14:10:40:17,2.03,-2.18,0.05
14:10:40:34,2.30,8.00,2.38
14:10:40:68,6.95,-2.74,-1.48
14:10:40:101,3.48,0.96,-1.27
14:10:40:103,3.40,0.23,-1.09
14:10:40:119,4.17,-0.47,-0.63
14:10:40:170,4.45,0.36,0.27
14:10:40:188,4.09,-0.24,-0.96
14:10:40:188,4.12,0.32,-0.96
14:10:40:188,4.38,0.22,-0.65
14:10:40:204,3.94,0.13,-0.89
14:10:40:220,3.97,0.09,-0.81
14:10:40:255,4.00,0.46,-0.85
14:10:40:288,3.89,0.76,-1.06
14:10:40:290,3.72,0.50,-0.89
14:10:40:290,3.57,0.19,-0.81
14:10:40:307,3.90,0.39,-0.46
14:10:40:341,3.99,0.55,-0.33
